action_id,actuator_handle,application_success,applied_value,approved_value,observed_setpoint_after_application,requested_value,reset_performed,simulation_timestamp,source_type,validation_id,verified
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:15:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:02:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:04:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:06:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:09:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:11:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:13:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:15:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:30:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:23:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:30:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-221fd59188d643e1971dc3588eb1069e,416,True,22.0,22.0,22.0,22.0,False,2013-01-01T09:45:00Z,mock_agent,validation-75edada63271456c97f78c24dd3564aa,True
action-311b5023dd2240d3a23b9fe006b47321,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T11:00:00Z,mock_agent,validation-566da4e9d66140329acfa1ee11068592,True
action-311b5023dd2240d3a23b9fe006b47321,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T11:15:00Z,mock_agent,validation-566da4e9d66140329acfa1ee11068592,True
action-311b5023dd2240d3a23b9fe006b47321,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T11:05:00Z,mock_agent,validation-566da4e9d66140329acfa1ee11068592,True
action-311b5023dd2240d3a23b9fe006b47321,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T11:10:00Z,mock_agent,validation-566da4e9d66140329acfa1ee11068592,True
action-311b5023dd2240d3a23b9fe006b47321,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T11:15:00Z,mock_agent,validation-566da4e9d66140329acfa1ee11068592,True
action-311b5023dd2240d3a23b9fe006b47321,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T11:30:00Z,mock_agent,validation-566da4e9d66140329acfa1ee11068592,True
action-311b5023dd2240d3a23b9fe006b47321,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T11:45:00Z,mock_agent,validation-566da4e9d66140329acfa1ee11068592,True
